"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"United States","USA","PPG, IBRD (INT, current US$)","DT.INT.MIBR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Interest payments on external debt, short-term (INT, current US$)","DT.INT.DSTC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)","DT.INT.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","IMF charges (INT, current US$)","DT.INT.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Interest payments on external debt (% of GNI)","DT.INT.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Interest payments on external debt (% of exports of goods, services and primary income)","DT.INT.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Interest payments on external debt, total (INT, current US$)","DT.INT.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PPG, bilateral concessional (INT, current US$)","DT.INT.BLTC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Average interest on new external debt commitments, private (%)","DT.INR.PRVT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Average interest on new external debt commitments, official (%)","DT.INR.OFFT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Average interest on new external debt commitments (%)","DT.INR.DPPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Average grant element on new external debt commitments, private (%)","DT.GRE.PRVT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Average grant element on new external debt commitments, official (%)","DT.GRE.OFFT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Average grant element on new external debt commitments (%)","DT.GRE.DPPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Average grace period on new external debt commitments, private (years)","DT.GPA.PRVT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Average grace period on new external debt commitments, official (years)","DT.GPA.OFFT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Average grace period on new external debt commitments (years)","DT.GPA.DPPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Debt stock rescheduled (current US$)","DT.DXR.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Debt stock reduction (current US$)","DT.DSF.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Debt buyback (current US$)","DT.DSB.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","External debt stocks, variable rate (DOD, current US$)","DT.DOD.VTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Residual, debt stock-flow reconciliation (current US$)","DT.DOD.RSDL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Present value of external debt (% of GNI)","DT.DOD.PVLX.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Present value of external debt (% of exports of goods, services and primary income)","DT.DOD.PVLX.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Present value of external debt (current US$)","DT.DOD.PVLX.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","External debt stocks, long-term public sector (DOD, current US$)","DT.DOD.PUBS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PPG, private creditors (DOD, current US$)","DT.DOD.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","External debt stocks, long-term private sector (DOD, current US$)","DT.DOD.PRVS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PPG, other private creditors (DOD, current US$)","DT.DOD.PROP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PNG, commercial banks and other creditors (DOD, current US$)","DT.DOD.PNGC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PNG, bonds (DOD, current US$)","DT.DOD.PNGB.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PPG, commercial banks (DOD, current US$)","DT.DOD.PCBK.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PPG, bonds (DOD, current US$)","DT.DOD.PBND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PPG, official creditors (DOD, current US$)","DT.DOD.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","IBRD loans and IDA credits (DOD, current US$)","DT.DOD.MWBG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PPG, multilateral concessional (DOD, current US$)","DT.DOD.MLTC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Multilateral debt (% of total external debt)","DT.DOD.MLAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PPG, multilateral (DOD, current US$)","DT.DOD.MLAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PPG, IDA (DOD, current US$)","DT.DOD.MIDA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PPG, IBRD (DOD, current US$)","DT.DOD.MIBR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Debt forgiveness grants (current US$)","DT.DOD.MDRI.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Short-term debt (% of total external debt)","DT.DOD.DSTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Short-term debt (% of exports of goods, services and primary income)","DT.DOD.DSTC.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Short-term debt (% of total reserves)","DT.DOD.DSTC.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","External debt stocks, short-term (DOD, current US$)","DT.DOD.DSTC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)","DT.DOD.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Child employment in services, female (% of female economically active children ages 7-14)","SL.SRV.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Children in employment, self-employed (% of children in employment, ages 7-14)","SL.SLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Children in employment, self-employed, male (% of male children in employment, ages 7-14)","SL.SLF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Children in employment, self-employed, female (% of female children in employment, ages 7-14)","SL.SLF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Child employment in manufacturing (% of economically active children ages 7-14)","SL.MNF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Child employment in manufacturing, male (% of male economically active children ages 7-14)","SL.MNF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Child employment in manufacturing, female (% of female economically active children ages 7-14)","SL.MNF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Informal employment (% of total non-agricultural employment)","SL.ISV.IFRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Informal employment, male (% of total non-agricultural employment)","SL.ISV.IFRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Informal employment, female (% of total non-agricultural employment)","SL.ISV.IFRM.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.4820003509521","25.257999420166","25.1860008239746","25.1340007781982","25.0219993591309","24.8390007019043","24.6650009155273","24.5179996490479","24.3719997406006","24.4230003356934","23.7350006103516","22.7430000305176","22.4549999237061","22.3770008087158","22.2849998474121","22.3560009002686","22.132999420166","21.4650001525879","20.0389995574951","19.6620006561279","19.7360000610352","19.7290000915527","19.9699993133545","19.992000579834","19.8729991912842","19.7740001678467","19.7290000915527","19.4370002746582",
"United States","USA","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5890007019043","34.3860015869141","34.3740005493164","34.4879989624023","34.4059982299805","34.2719993591309","34.1599998474121","34.0579986572266","33.9869995117188","34.2070007324219","33.7060012817383","32.6669998168945","32.3950004577637","32.4480018615723","32.4469985961914","32.734001159668","32.3720016479492","31.6270008087158","30.0230007171631","29.4720001220703","29.2399997711182","29.0799999237061","29.4769992828369","29.4799995422363","29.2369995117188","29.1620006561279","29.125","28.7749996185303",
"United States","USA","Employment in industry, female (% of female employment) (modeled ILO estimate)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1929998397827","14.0179996490479","13.8889999389648","13.7910003662109","13.6470003128052","13.4460000991821","13.2650003433228","13.0609998703003","12.8500003814697","12.7069997787476","11.8649997711182","10.9770002365112","10.7760000228882","10.4630002975464","10.2449998855591","10.0550003051758","10.048999786377","9.60099983215332","8.67700004577637","8.46000003814697","8.73099994659424","8.77700042724609","8.82900047302246","8.85499954223633","8.83500003814697","8.70400047302246","8.70699977874756","8.49499988555908",
"United States","USA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76464.9765625","78797.3125","79847.4375","81001.1015625","81687.3828125","83428.2421875","85225.71875","87402.0703125","89924.2578125","92140.9375","93123.6328125","95311.8125","97782.015625","100333.515625","101981.953125","102986.40625","103962.828125","103766.234375","104657.1328125","107882.7421875","108666.6875","109142.1171875","109752.6640625","110642.15625","112080.328125","111941.3046875","112677.3125","114989.9921875",
"United States","USA","Contributing family workers, total (% of total employment) (modeled ILO estimate)","SL.FAM.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.291999995708466","0.291000008583069","0.268999993801117","0.145999997854233","0.123999997973442","0.144999995827675","0.131999999284744","0.10700000077486","0.101000003516674","0.103000000119209","0.0979999974370003","0.0879999995231628","0.0920000001788139","0.0829999968409538","0.0860000029206276","0.0729999989271164","0.0900000035762787","0.0839999988675117","0.0649999976158142","0.0839999988675117","0.0759999975562096","0.0769999995827675","0.0700000002980232","0.0590000003576279","0.0670000016689301","0.0579999983310699","0.0500000007450581","0.0489999987185001",
"United States","USA","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.126000002026558","0.127000004053116","0.136999994516373","0.0930000022053719","0.0740000009536743","0.101999998092651","0.0869999974966049","0.0740000009536743","0.063000001013279","0.0729999989271164","0.0640000030398369","0.0599999986588955","0.0549999997019768","0.0560000017285347","0.061999998986721","0.0439999997615814","0.0520000010728836","0.0579999983310699","0.0489999987185001","0.068000003695488","0.0540000014007092","0.068000003695488","0.0590000003576279","0.0439999997615814","0.0489999987185001","0.0439999997615814","0.0359999984502792","0.034000001847744",
"United States","USA","Contributing family workers, female (% of female employment) (modeled ILO estimate)","SL.FAM.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.499000012874603","0.493999987840652","0.432000011205673","0.209999993443489","0.185000002384186","0.195999994874001","0.187999993562698","0.146999999880791","0.145999997854233","0.138999998569489","0.138999998569489","0.122000001370907","0.13400000333786","0.11599999666214","0.11599999666214","0.10700000077486","0.13400000333786","0.112999998033047","0.0829999968409538","0.101999998092651","0.101999998092651","0.0890000015497208","0.0829999968409538","0.0769999995827675","0.0890000015497208","0.0750000029802322","0.068000003695488","0.0649999976158142",
"United States","USA","Children in employment, unpaid family workers (% of children in employment, ages 7-14)","SL.FAM.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)","SL.FAM.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)","SL.FAM.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.9820022583008","91.3030014038086","91.181999206543","91.1999969482422","91.443000793457","91.556999206543","91.7249984741211","92.0550003051758","92.3430023193359","92.4349975585938","92.5189971923828","92.6389999389648","92.4329986572266","92.4260025024414","92.5299987792969","92.5979995727539","92.7799987792969","92.9820022583008","92.9069976806641","92.9550018310547","93.1800003051758","93.2470016479492","93.4049987792969","93.5540008544922","93.5559997558594","93.6129989624023","93.7480010986328","93.7939987182617",
"United States","USA","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.1880035400391","89.3929977416992","89.1699981689453","89.7720031738281","90.1210021972656","90.254997253418","90.4619979858398","90.7750015258789","91.1070022583008","91.3580017089844","91.4449996948242","91.5179977416992","91.197998046875","91.1579971313477","91.2259979248047","91.3690032958984","91.5999984741211","91.7330017089844","91.6320037841797","91.6740036010742","92.0380020141602","92.2529983520508","92.5309982299805","92.6330032348633","92.5500030517578","92.5719985961914","92.9160003662109","92.9550018310547",
"United States","USA","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.2060012817383","93.6559982299805","93.6569976806641","92.931999206543","93.0439987182617","93.1309967041016","93.2409973144531","93.5930023193359","93.8239974975586","93.7259979248047","93.7979965209961","93.9690017700195","93.8860015869141","93.9250030517578","94.0749969482422","94.0540008544922","94.1729965209961","94.4410018920898","94.3580017089844","94.4179992675781","94.5019989013672","94.411003112793","94.4300003051758","94.6360015869141","94.7409973144531","94.8410034179688","94.7229995727539","94.7779998779297",
"United States","USA","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3960000872612","5.21299993991852","5.27300018072129","5.20900020003319","5.05700008571148","5.00400020182132","4.90700009465217","4.71200001984835","4.5470001026988","4.49899990856648","4.45300001651049","4.38599985837936","4.51200007647276","4.51700001209974","4.46000007539988","4.41699986159802","4.31700024008751","4.19300020486116","4.22599977254867","4.20800007134676","4.06999995559454","4.03400001674891","3.9380000308156","3.84800003468991","3.86200007796288","3.82899990677834","3.75199990347028","3.73399994149804",
"United States","USA","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","SL.EMP.VULN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.07900007069111","5.98700013756752","6.11700001358986","5.71800000220537","5.51499998569488","5.4610002040863","5.35099993646145","5.18799984455108","5.00900010019541","4.87599997222424","4.83200012892485","4.80399995669723","4.98900001496077","5.02399993687868","4.99799986928701","4.91100010275841","4.78800006210804","4.71799984574318","4.76400015130639","4.75600020587445","4.54399977251887","4.4299999922514","4.26800011098385","4.21300014853477","4.28300020471215","4.27699980139732","4.08000014722347","4.07100018113851",
"United States","USA","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.55000013113022","4.26199987530708","4.23700007796287","4.59199996292591","4.5029998421669","4.45000018179417","4.37700012326241","4.14000003039837","3.99199995398521","4.0469999909401","4.00199991464615","3.88999988883734","3.94900006055832","3.91899996995926","3.82500010728836","3.83000005036592","3.76100009679794","3.57799991220236","3.61399989575147","3.58200001716614","3.5220000743866","3.57200004160404","3.5509999319911","3.41999993473292","3.36599995195866","3.2999999076128","3.36799995601177","3.33700007200241",
"United States","USA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.6430015563965","60.4379997253418","60.7379989624023","61.6720008850098","62.1189994812012","62.4160003662109","63.023998260498","63.3209991455078","63.5750007629395","63.7809982299805","62.9420013427734","61.9129981994629","61.4039993286133","61.4440002441406","61.7529983520508","62.1580009460449","61.9869995117188","61.2239990234375","58.3709983825684","57.4609985351563","57.3790016174316","57.8240013122559","57.9080009460449","58.3740005493164","58.7430000305176","59.1370010375977","59.5800018310547","59.5810012817383",
"United States","USA","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","56.0999984741211","55.4000015258789","55.5","55.4000015258789","55.7000007629395","56.2000007629395","56.9000015258789","57.2999992370605","57.5","58","57.4000015258789","56.5999984741211","57","57.7999992370605","57.7999992370605","56.0999984741211","56.7999992370605","57.9000015258789","59.2999992370605","59.9000015258789","59.2000007629395","59","57.7999992370605","57.9000015258789","59.5","60.0999984741211","60.7000007629395","61.5","62.2999992370605","63","62.7999992370605","61.7000007629395","61.5","61.7000007629395","62.5791015625","62.9477005004883","63.2224998474121","63.8437004089355","64.059700012207","64.2531967163086","64.3958969116211","63.6626014709473","62.7318000793457","62.2765007019043","62.345100402832","62.6893997192383","63.119701385498","62.9872016906738","62.1769981384277","59.3202018737793","58.4720993041992","58.371898651123","58.7689018249512","58.584300994873","59.0068016052246","59.3432998657227","59.7291984558105","60.1137008666992","60.421501159668",
"United States","USA","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.3339996337891","68.8580017089844","69.0989990234375","69.6650009155273","70.1009979248047","70.2740020751953","70.7210006713867","71.0080032348633","71.1760025024414","71.3320007324219","70.1620025634766","68.8529968261719","67.9649963378906","68.1800003051758","68.5339965820313","68.9769973754883","68.6230010986328","67.4209976196289","63.4990005493164","62.5830001831055","62.8629989624023","63.6479988098145","63.7249984741211","64.2539978027344","64.7600021362305","65.1760025024414","65.4769973754883","65.4290008544922",
"United States","USA","Employment to population ratio, 15+, male (%) (national estimate)","SL.EMP.TOTL.SP.MA.NE.ZS","78.9000015258789","77.5999984741211","77.6999969482422","77.0999984741211","77.3000030517578","77.5","77.9000015258789","78","77.8000030517578","77.5999984741211","76.1999969482422","74.9000015258789","75","75.5","74.9000015258789","71.6999969482422","72","72.8000030517578","73.8000030517578","73.8000030517578","72","71.3000030517578","69","68.8000030517578","70.6999969482422","70.9000015258789","71","71.5","72","72.5","72","70.4000015258789","69.8000030517578","70","70.4847030639648","70.8230972290039","70.9536972045898","71.3790969848633","71.5821990966797","71.6452026367188","71.8929977416992","70.8703002929688","69.706901550293","68.8982009887695","69.189697265625","69.603401184082","70.07080078125","69.7624969482422","68.5036010742188","64.5457000732422","63.6943016052246","63.8685989379883","64.7923965454102","64.4024963378906","64.8798980712891","65.3426971435547","65.7713012695313","66.032600402832","66.3294982910156",
"United States","USA","Employment to population ratio, 15+, female (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.4869995117188","52.5289993286133","52.8709983825684","54.140998840332","54.5859985351563","54.9889984130859","55.7389984130859","56.0359992980957","56.3619995117188","56.6059989929199","56.0730018615723","55.3040008544922","55.148998260498","55.0149993896484","55.2750015258789","55.6380004882813","55.6380004882813","55.2910003662109","53.4589996337891","52.5499992370605","52.1150016784668","52.2270011901855","52.3120002746582","52.7120018005371","52.9440002441406","53.3129997253418","53.8870010375977","53.931999206543",
"United States","USA","Employment to population ratio, 15+, female (%) (national estimate)","SL.EMP.TOTL.SP.FE.NE.ZS","35.5","35.4000015258789","35.5999984741211","35.7999992370605","36.2999992370605","37.0999984741211","38.2999992370605","39","39.5999984741211","40.7000007629395","40.7999992370605","40.4000015258789","41","42","42.5999984741211","42","43.2000007629395","44.5","46.4000015258789","47.5","47.7000007629395","48","47.7000007629395","48","49.5","50.4000015258789","51.4000015258789","52.5","53.4000015258789","54.2999992370605","54.2999992370605","53.7000007629395","53.7999992370605","54.0999984741211","55.298999786377","55.6990013122559","56.0970001220703","56.8587989807129","57.0816993713379","57.4296989440918","57.4849014282227","57.0046997070313","56.2751998901367","56.1338996887207","55.9702987670898","56.2352981567383","56.6156997680664","56.6376991271973","56.246898651123","54.418098449707","53.5685005187988","53.1864013671875","53.155101776123","53.1581993103027","53.5208015441895","53.74169921875","54.0808982849121","54.5778007507324","54.8879013061523",
"United States","USA","Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.31","35.88","36.4","37.38","37.27","37.56","36.95","37.95","37.95","38.07","38.8","38.59","39.22","38.75","38.8","39.37","39.73","40.53","40.47",
"United States","USA","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.01799964904785","8.69699954986572","8.81799983978271","8.80000019073486","8.55700016021729","8.44299983978271","8.27499961853027","7.94500017166138","7.65700006484985","7.56500005722046","7.48099994659424","7.36100006103516","7.56699991226196","7.57399988174438","7.46999979019165","7.40199995040894","7.21999979019165","7.01800012588501","7.09299993515015","7.04500007629395","6.82000017166138","6.75299978256226","6.59499979019165","6.44600009918213","6.44399976730347","6.38700008392334","6.2519998550415","6.20599985122681",
"United States","USA","Self-employed, male (% of male employment) (modeled ILO estimate)","SL.EMP.SELF.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8120002746582","10.6070003509521","10.8299999237061","10.2279996871948","9.87899971008301","9.74499988555908","9.53800010681152","9.22500038146973","8.89299964904785","8.64200019836426","8.55500030517578","8.48200035095215","8.80200004577637","8.84200000762939","8.77400016784668","8.63099956512451","8.39999961853027","8.26700019836426","8.36800003051758","8.32600021362305","7.96199989318848","7.74700021743774","7.4689998626709","7.36700010299683","7.44999980926514","7.42799997329712","7.08400011062622","7.04500007629395",
"United States","USA","Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.79400014877319","6.3439998626709","6.34299993515015","7.06799983978271","6.95599985122681","6.86899995803833","6.75899982452393","6.40700006484985","6.17600011825562","6.27400016784668","6.2020001411438","6.0310001373291","6.11399984359741","6.07499980926514","5.92500019073486","5.94600009918213","5.8270001411438","5.55900001525879","5.64200019836426","5.58199977874756","5.4980001449585","5.58900022506714","5.57000017166138","5.36399984359741","5.25899982452393","5.15899991989136","5.27699995040894","5.22200012207031",
